vote_type,votes,perc_emit,ubigeo,ambito,departamento,provincia,distrito
VOTOS NULOS,78.0,6.05,050508,PERÚ,AYACUCHO,LUCANAS,CHIPAO
TOTAL DE VOTOS EMITIDOS,1289.0,100.0,050508,PERÚ,AYACUCHO,LUCANAS,CHIPAO
TOTAL DE VOTOS VÁLIDOS,627.0,79.57,050510,PERÚ,AYACUCHO,LUCANAS,HUAC-HUAS
VOTOS EN BLANCO,125.0,15.86,050510,PERÚ,AYACUCHO,LUCANAS,HUAC-HUAS
VOTOS NULOS,36.0,4.57,050510,PERÚ,AYACUCHO,LUCANAS,HUAC-HUAS
TOTAL DE VOTOS EMITIDOS,788.0,100.0,050510,PERÚ,AYACUCHO,LUCANAS,HUAC-HUAS
TOTAL DE VOTOS VÁLIDOS,704.0,77.96,050511,PERÚ,AYACUCHO,LUCANAS,LARAMATE
VOTOS EN BLANCO,166.0,18.38,050511,PERÚ,AYACUCHO,LUCANAS,LARAMATE
VOTOS NULOS,33.0,3.65,050511,PERÚ,AYACUCHO,LUCANAS,LARAMATE
TOTAL DE VOTOS EMITIDOS,903.0,100.0,050511,PERÚ,AYACUCHO,LUCANAS,LARAMATE
TOTAL DE VOTOS VÁLIDOS,523.0,79.85,050512,PERÚ,AYACUCHO,LUCANAS,LEONCIO PRADO
VOTOS EN BLANCO,118.0,18.02,050512,PERÚ,AYACUCHO,LUCANAS,LEONCIO PRADO
VOTOS NULOS,14.0,2.14,050512,PERÚ,AYACUCHO,LUCANAS,LEONCIO PRADO
TOTAL DE VOTOS EMITIDOS,655.0,100.0,050512,PERÚ,AYACUCHO,LUCANAS,LEONCIO PRADO
TOTAL DE VOTOS VÁLIDOS,618.0,79.54,050514,PERÚ,AYACUCHO,LUCANAS,LLAUTA
VOTOS EN BLANCO,122.0,15.7,050514,PERÚ,AYACUCHO,LUCANAS,LLAUTA
VOTOS NULOS,37.0,4.76,050514,PERÚ,AYACUCHO,LUCANAS,LLAUTA
TOTAL DE VOTOS EMITIDOS,777.0,100.0,050514,PERÚ,AYACUCHO,LUCANAS,LLAUTA
TOTAL DE VOTOS VÁLIDOS,1184.0,76.88,050513,PERÚ,AYACUCHO,LUCANAS,LUCANAS
VOTOS EN BLANCO,277.0,17.99,050513,PERÚ,AYACUCHO,LUCANAS,LUCANAS
VOTOS NULOS,79.0,5.13,050513,PERÚ,AYACUCHO,LUCANAS,LUCANAS
TOTAL DE VOTOS EMITIDOS,1540.0,100.0,050513,PERÚ,AYACUCHO,LUCANAS,LUCANAS
TOTAL DE VOTOS VÁLIDOS,1014.0,74.83,050516,PERÚ,AYACUCHO,LUCANAS,OCAÑA
VOTOS EN BLANCO,285.0,21.03,050516,PERÚ,AYACUCHO,LUCANAS,OCAÑA
VOTOS NULOS,56.0,4.13,050516,PERÚ,AYACUCHO,LUCANAS,OCAÑA
TOTAL DE VOTOS EMITIDOS,1355.0,100.0,050516,PERÚ,AYACUCHO,LUCANAS,OCAÑA
TOTAL DE VOTOS VÁLIDOS,757.0,77.32,050517,PERÚ,AYACUCHO,LUCANAS,OTOCA
VOTOS EN BLANCO,188.0,19.2,050517,PERÚ,AYACUCHO,LUCANAS,OTOCA
VOTOS NULOS,34.0,3.47,050517,PERÚ,AYACUCHO,LUCANAS,OTOCA
TOTAL DE VOTOS EMITIDOS,979.0,100.0,050517,PERÚ,AYACUCHO,LUCANAS,OTOCA
TOTAL DE VOTOS VÁLIDOS,5587.0,79.72,050501,PERÚ,AYACUCHO,LUCANAS,PUQUIO
VOTOS EN BLANCO,1096.0,15.64,050501,PERÚ,AYACUCHO,LUCANAS,PUQUIO
VOTOS NULOS,325.0,4.64,050501,PERÚ,AYACUCHO,LUCANAS,PUQUIO
TOTAL DE VOTOS EMITIDOS,7008.0,100.0,050501,PERÚ,AYACUCHO,LUCANAS,PUQUIO
TOTAL DE VOTOS VÁLIDOS,190.0,86.36,050529,PERÚ,AYACUCHO,LUCANAS,SAISA
VOTOS EN BLANCO,24.0,10.91,050529,PERÚ,AYACUCHO,LUCANAS,SAISA
VOTOS NULOS,6.0,2.73,050529,PERÚ,AYACUCHO,LUCANAS,SAISA
TOTAL DE VOTOS EMITIDOS,220.0,100.0,050529,PERÚ,AYACUCHO,LUCANAS,SAISA
TOTAL DE VOTOS VÁLIDOS,727.0,73.43,050532,PERÚ,AYACUCHO,LUCANAS,SAN CRISTOBAL
VOTOS EN BLANCO,209.0,21.11,050532,PERÚ,AYACUCHO,LUCANAS,SAN CRISTOBAL
VOTOS NULOS,54.0,5.45,050532,PERÚ,AYACUCHO,LUCANAS,SAN CRISTOBAL
TOTAL DE VOTOS EMITIDOS,990.0,100.0,050532,PERÚ,AYACUCHO,LUCANAS,SAN CRISTOBAL
TOTAL DE VOTOS VÁLIDOS,341.0,81.19,050521,PERÚ,AYACUCHO,LUCANAS,SAN JUAN
VOTOS EN BLANCO,67.0,15.95,050521,PERÚ,AYACUCHO,LUCANAS,SAN JUAN
VOTOS NULOS,12.0,2.86,050521,PERÚ,AYACUCHO,LUCANAS,SAN JUAN
TOTAL DE VOTOS EMITIDOS,420.0,100.0,050521,PERÚ,AYACUCHO,LUCANAS,SAN JUAN
TOTAL DE VOTOS VÁLIDOS,1192.0,75.73,050522,PERÚ,AYACUCHO,LUCANAS,SAN PEDRO
VOTOS EN BLANCO,292.0,18.55,050522,PERÚ,AYACUCHO,LUCANAS,SAN PEDRO
VOTOS NULOS,90.0,5.72,050522,PERÚ,AYACUCHO,LUCANAS,SAN PEDRO
TOTAL DE VOTOS EMITIDOS,1574.0,100.0,050522,PERÚ,AYACUCHO,LUCANAS,SAN PEDRO
TOTAL DE VOTOS VÁLIDOS,428.0,74.83,050531,PERÚ,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO
VOTOS EN BLANCO,113.0,19.76,050531,PERÚ,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO
VOTOS NULOS,31.0,5.42,050531,PERÚ,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO
TOTAL DE VOTOS EMITIDOS,572.0,100.0,050531,PERÚ,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO
TOTAL DE VOTOS VÁLIDOS,1043.0,72.63,050520,PERÚ,AYACUCHO,LUCANAS,SANCOS
VOTOS EN BLANCO,328.0,22.84,050520,PERÚ,AYACUCHO,LUCANAS,SANCOS
VOTOS NULOS,65.0,4.53,050520,PERÚ,AYACUCHO,LUCANAS,SANCOS
TOTAL DE VOTOS EMITIDOS,1436.0,100.0,050520,PERÚ,AYACUCHO,LUCANAS,SANCOS
TOTAL DE VOTOS VÁLIDOS,266.0,75.78,050524,PERÚ,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO
VOTOS EN BLANCO,76.0,21.65,050524,PERÚ,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO
VOTOS NULOS,9.0,2.56,050524,PERÚ,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO
TOTAL DE VOTOS EMITIDOS,351.0,100.0,050524,PERÚ,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO
TOTAL DE VOTOS VÁLIDOS,437.0,81.53,050525,PERÚ,AYACUCHO,LUCANAS,SANTA LUCIA
VOTOS EN BLANCO,75.0,13.99,050525,PERÚ,AYACUCHO,LUCANAS,SANTA LUCIA
VOTOS NULOS,24.0,4.48,050525,PERÚ,AYACUCHO,LUCANAS,SANTA LUCIA
TOTAL DE VOTOS EMITIDOS,536.0,100.0,050525,PERÚ,AYACUCHO,LUCANAS,SANTA LUCIA
TOTAL DE VOTOS VÁLIDOS,9095.0,74.43,050600,PERÚ,AYACUCHO,PARINACOCHAS,TODOS
VOTOS EN BLANCO,2576.0,21.08,050600,PERÚ,AYACUCHO,PARINACOCHAS,TODOS
VOTOS NULOS,549.0,4.49,050600,PERÚ,AYACUCHO,PARINACOCHAS,TODOS
TOTAL DE VOTOS EMITIDOS,12220.0,100.0,050600,PERÚ,AYACUCHO,PARINACOCHAS,TODOS
TOTAL DE VOTOS VÁLIDOS,905.0,70.92,050605,PERÚ,AYACUCHO,PARINACOCHAS,CHUMPI
VOTOS EN BLANCO,309.0,24.22,050605,PERÚ,AYACUCHO,PARINACOCHAS,CHUMPI
VOTOS NULOS,62.0,4.86,050605,PERÚ,AYACUCHO,PARINACOCHAS,CHUMPI
TOTAL DE VOTOS EMITIDOS,1276.0,100.0,050605,PERÚ,AYACUCHO,PARINACOCHAS,CHUMPI
TOTAL DE VOTOS VÁLIDOS,4564.0,76.12,050601,PERÚ,AYACUCHO,PARINACOCHAS,CORACORA
VOTOS EN BLANCO,1190.0,19.85,050601,PERÚ,AYACUCHO,PARINACOCHAS,CORACORA
VOTOS NULOS,242.0,4.04,050601,PERÚ,AYACUCHO,PARINACOCHAS,CORACORA
TOTAL DE VOTOS EMITIDOS,5996.0,100.0,050601,PERÚ,AYACUCHO,PARINACOCHAS,CORACORA
TOTAL DE VOTOS VÁLIDOS,277.0,64.87,050604,PERÚ,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA
VOTOS EN BLANCO,106.0,24.82,050604,PERÚ,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA
VOTOS NULOS,44.0,10.3,050604,PERÚ,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA
TOTAL DE VOTOS EMITIDOS,427.0,100.0,050604,PERÚ,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA
TOTAL DE VOTOS VÁLIDOS,269.0,67.76,050608,PERÚ,AYACUCHO,PARINACOCHAS,PACAPAUSA
VOTOS EN BLANCO,97.0,24.43,050608,PERÚ,AYACUCHO,PARINACOCHAS,PACAPAUSA
VOTOS NULOS,31.0,7.81,050608,PERÚ,AYACUCHO,PARINACOCHAS,PACAPAUSA
TOTAL DE VOTOS EMITIDOS,397.0,100.0,050608,PERÚ,AYACUCHO,PARINACOCHAS,PACAPAUSA
TOTAL DE VOTOS VÁLIDOS,1387.0,75.79,050611,PERÚ,AYACUCHO,PARINACOCHAS,PULLO
VOTOS EN BLANCO,388.0,21.2,050611,PERÚ,AYACUCHO,PARINACOCHAS,PULLO
VOTOS NULOS,55.0,3.01,050611,PERÚ,AYACUCHO,PARINACOCHAS,PULLO
TOTAL DE VOTOS EMITIDOS,1830.0,100.0,050611,PERÚ,AYACUCHO,PARINACOCHAS,PULLO
TOTAL DE VOTOS VÁLIDOS,900.0,74.94,050612,PERÚ,AYACUCHO,PARINACOCHAS,PUYUSCA
VOTOS EN BLANCO,252.0,20.98,050612,PERÚ,AYACUCHO,PARINACOCHAS,PUYUSCA
VOTOS NULOS,49.0,4.08,050612,PERÚ,AYACUCHO,PARINACOCHAS,PUYUSCA
TOTAL DE VOTOS EMITIDOS,1201.0,100.0,050612,PERÚ,AYACUCHO,PARINACOCHAS,PUYUSCA
TOTAL DE VOTOS VÁLIDOS,298.0,74.13,050615,PERÚ,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO
VOTOS EN BLANCO,77.0,19.15,050615,PERÚ,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO
VOTOS NULOS,27.0,6.72,050615,PERÚ,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO
TOTAL DE VOTOS EMITIDOS,402.0,100.0,050615,PERÚ,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO
TOTAL DE VOTOS VÁLIDOS,495.0,71.64,050616,PERÚ,AYACUCHO,PARINACOCHAS,UPAHUACHO
VOTOS EN BLANCO,157.0,22.72,050616,PERÚ,AYACUCHO,PARINACOCHAS,UPAHUACHO
VOTOS NULOS,39.0,5.64,050616,PERÚ,AYACUCHO,PARINACOCHAS,UPAHUACHO
TOTAL DE VOTOS EMITIDOS,691.0,100.0,050616,PERÚ,AYACUCHO,PARINACOCHAS,UPAHUACHO
TOTAL DE VOTOS VÁLIDOS,3700.0,78.86,051000,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,TODOS
VOTOS EN BLANCO,790.0,16.84,051000,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,TODOS
VOTOS NULOS,202.0,4.31,051000,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,TODOS
TOTAL DE VOTOS EMITIDOS,4692.0,100.0,051000,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,TODOS
TOTAL DE VOTOS VÁLIDOS,186.0,75.92,051002,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,COLTA
VOTOS EN BLANCO,48.0,19.59,051002,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,COLTA
VOTOS NULOS,11.0,4.49,051002,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,COLTA
TOTAL DE VOTOS EMITIDOS,245.0,100.0,051002,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,COLTA
TOTAL DE VOTOS VÁLIDOS,155.0,73.81,051003,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
VOTOS EN BLANCO,50.0,23.81,051003,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
VOTOS NULOS,5.0,2.38,051003,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
TOTAL DE VOTOS EMITIDOS,210.0,100.0,051003,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
TOTAL DE VOTOS VÁLIDOS,836.0,82.36,051004,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA
VOTOS EN BLANCO,145.0,14.29,051004,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA
VOTOS NULOS,34.0,3.35,051004,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA
TOTAL DE VOTOS EMITIDOS,1015.0,100.0,051004,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA
TOTAL DE VOTOS VÁLIDOS,280.0,81.4,051005,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA
VOTOS EN BLANCO,47.0,13.66,051005,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA
VOTOS NULOS,17.0,4.94,051005,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA
TOTAL DE VOTOS EMITIDOS,344.0,100.0,051005,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA
TOTAL DE VOTOS VÁLIDOS,309.0,70.07,051006,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO
VOTOS EN BLANCO,101.0,22.9,051006,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO
VOTOS NULOS,31.0,7.03,051006,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO
TOTAL DE VOTOS EMITIDOS,441.0,100.0,051006,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO
TOTAL DE VOTOS VÁLIDOS,207.0,76.38,051007,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
VOTOS EN BLANCO,51.0,18.82,051007,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
VOTOS NULOS,13.0,4.8,051007,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
TOTAL DE VOTOS EMITIDOS,271.0,100.0,051007,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
TOTAL DE VOTOS VÁLIDOS,1150.0,80.93,051001,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
VOTOS EN BLANCO,213.0,14.99,051001,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
VOTOS NULOS,58.0,4.08,051001,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
TOTAL DE VOTOS EMITIDOS,1421.0,100.0,051001,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
TOTAL DE VOTOS VÁLIDOS,203.0,75.75,051008,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
VOTOS EN BLANCO,51.0,19.03,051008,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
VOTOS NULOS,14.0,5.22,051008,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
TOTAL DE VOTOS EMITIDOS,268.0,100.0,051008,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
TOTAL DE VOTOS VÁLIDOS,123.0,82.0,051009,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
VOTOS EN BLANCO,19.0,12.67,051009,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
VOTOS NULOS,8.0,5.33,051009,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
TOTAL DE VOTOS EMITIDOS,150.0,100.0,051009,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
TOTAL DE VOTOS VÁLIDOS,251.0,76.76,051010,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
VOTOS EN BLANCO,65.0,19.88,051010,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
VOTOS NULOS,11.0,3.36,051010,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
TOTAL DE VOTOS EMITIDOS,327.0,100.0,051010,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
TOTAL DE VOTOS VÁLIDOS,3580.0,71.67,051100,PERÚ,AYACUCHO,SUCRE,TODOS
VOTOS EN BLANCO,1184.0,23.7,051100,PERÚ,AYACUCHO,SUCRE,TODOS
VOTOS NULOS,231.0,4.62,051100,PERÚ,AYACUCHO,SUCRE,TODOS
TOTAL DE VOTOS EMITIDOS,4995.0,100.0,051100,PERÚ,AYACUCHO,SUCRE,TODOS
TOTAL DE VOTOS VÁLIDOS,120.0,75.0,051102,PERÚ,AYACUCHO,SUCRE,BELEN
VOTOS EN BLANCO,32.0,20.0,051102,PERÚ,AYACUCHO,SUCRE,BELEN
VOTOS NULOS,8.0,5.0,051102,PERÚ,AYACUCHO,SUCRE,BELEN
TOTAL DE VOTOS EMITIDOS,160.0,100.0,051102,PERÚ,AYACUCHO,SUCRE,BELEN
TOTAL DE VOTOS VÁLIDOS,218.0,77.03,051103,PERÚ,AYACUCHO,SUCRE,CHALCOS
VOTOS EN BLANCO,60.0,21.2,051103,PERÚ,AYACUCHO,SUCRE,CHALCOS
VOTOS NULOS,5.0,1.77,051103,PERÚ,AYACUCHO,SUCRE,CHALCOS
TOTAL DE VOTOS EMITIDOS,283.0,100.0,051103,PERÚ,AYACUCHO,SUCRE,CHALCOS
TOTAL DE VOTOS VÁLIDOS,231.0,70.43,051110,PERÚ,AYACUCHO,SUCRE,CHILCAYOC
VOTOS EN BLANCO,85.0,25.91,051110,PERÚ,AYACUCHO,SUCRE,CHILCAYOC
VOTOS NULOS,12.0,3.66,051110,PERÚ,AYACUCHO,SUCRE,CHILCAYOC
TOTAL DE VOTOS EMITIDOS,328.0,100.0,051110,PERÚ,AYACUCHO,SUCRE,CHILCAYOC
TOTAL DE VOTOS VÁLIDOS,191.0,77.33,051109,PERÚ,AYACUCHO,SUCRE,HUACAÑA
VOTOS EN BLANCO,47.0,19.03,051109,PERÚ,AYACUCHO,SUCRE,HUACAÑA
VOTOS NULOS,9.0,3.64,051109,PERÚ,AYACUCHO,SUCRE,HUACAÑA
TOTAL DE VOTOS EMITIDOS,247.0,100.0,051109,PERÚ,AYACUCHO,SUCRE,HUACAÑA
TOTAL DE VOTOS VÁLIDOS,437.0,65.62,051111,PERÚ,AYACUCHO,SUCRE,MORCOLLA
VOTOS EN BLANCO,211.0,31.68,051111,PERÚ,AYACUCHO,SUCRE,MORCOLLA
VOTOS NULOS,18.0,2.7,051111,PERÚ,AYACUCHO,SUCRE,MORCOLLA
TOTAL DE VOTOS EMITIDOS,666.0,100.0,051111,PERÚ,AYACUCHO,SUCRE,MORCOLLA
TOTAL DE VOTOS VÁLIDOS,242.0,71.18,051105,PERÚ,AYACUCHO,SUCRE,PAICO
VOTOS EN BLANCO,84.0,24.71,051105,PERÚ,AYACUCHO,SUCRE,PAICO
VOTOS NULOS,14.0,4.12,051105,PERÚ,AYACUCHO,SUCRE,PAICO
TOTAL DE VOTOS EMITIDOS,340.0,100.0,051105,PERÚ,AYACUCHO,SUCRE,PAICO
TOTAL DE VOTOS VÁLIDOS,849.0,70.87,051101,PERÚ,AYACUCHO,SUCRE,QUEROBAMBA
VOTOS EN BLANCO,266.0,22.2,051101,PERÚ,AYACUCHO,SUCRE,QUEROBAMBA
VOTOS NULOS,83.0,6.93,051101,PERÚ,AYACUCHO,SUCRE,QUEROBAMBA
TOTAL DE VOTOS EMITIDOS,1198.0,100.0,051101,PERÚ,AYACUCHO,SUCRE,QUEROBAMBA
TOTAL DE VOTOS VÁLIDOS,301.0,78.18,051107,PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
VOTOS EN BLANCO,64.0,16.62,051107,PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
VOTOS NULOS,20.0,5.19,051107,PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
TOTAL DE VOTOS EMITIDOS,385.0,100.0,051107,PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
TOTAL DE VOTOS VÁLIDOS,434.0,69.11,051104,PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
VOTOS EN BLANCO,165.0,26.27,051104,PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
VOTOS NULOS,29.0,4.62,051104,PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
TOTAL DE VOTOS EMITIDOS,628.0,100.0,051104,PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
TOTAL DE VOTOS VÁLIDOS,233.0,69.55,051106,PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
VOTOS EN BLANCO,86.0,25.67,051106,PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
VOTOS NULOS,16.0,4.78,051106,PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
TOTAL DE VOTOS EMITIDOS,335.0,100.0,051106,PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
TOTAL DE VOTOS VÁLIDOS,324.0,76.24,051108,PERÚ,AYACUCHO,SUCRE,SORAS
VOTOS EN BLANCO,84.0,19.76,051108,PERÚ,AYACUCHO,SUCRE,SORAS
VOTOS NULOS,17.0,4.0,051108,PERÚ,AYACUCHO,SUCRE,SORAS
TOTAL DE VOTOS EMITIDOS,425.0,100.0,051108,PERÚ,AYACUCHO,SUCRE,SORAS
TOTAL DE VOTOS VÁLIDOS,8146.0,72.73,050700,PERÚ,AYACUCHO,VICTOR FAJARDO,TODOS
VOTOS EN BLANCO,2441.0,21.79,050700,PERÚ,AYACUCHO,VICTOR FAJARDO,TODOS
VOTOS NULOS,614.0,5.48,050700,PERÚ,AYACUCHO,VICTOR FAJARDO,TODOS
TOTAL DE VOTOS EMITIDOS,11201.0,100.0,050700,PERÚ,AYACUCHO,VICTOR FAJARDO,TODOS
TOTAL DE VOTOS VÁLIDOS,786.0,74.36,050702,PERÚ,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
VOTOS EN BLANCO,239.0,22.61,050702,PERÚ,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
VOTOS NULOS,32.0,3.03,050702,PERÚ,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
TOTAL DE VOTOS EMITIDOS,1057.0,100.0,050702,PERÚ,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
TOTAL DE VOTOS VÁLIDOS,311.0,70.05,050703,PERÚ,AYACUCHO,VICTOR FAJARDO,APONGO
VOTOS EN BLANCO,101.0,22.75,050703,PERÚ,AYACUCHO,VICTOR FAJARDO,APONGO
VOTOS NULOS,32.0,7.21,050703,PERÚ,AYACUCHO,VICTOR FAJARDO,APONGO
TOTAL DE VOTOS EMITIDOS,444.0,100.0,050703,PERÚ,AYACUCHO,VICTOR FAJARDO,APONGO
TOTAL DE VOTOS VÁLIDOS,156.0,69.33,050715,PERÚ,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
VOTOS EN BLANCO,49.0,21.78,050715,PERÚ,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
VOTOS NULOS,20.0,8.89,050715,PERÚ,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
TOTAL DE VOTOS EMITIDOS,225.0,100.0,050715,PERÚ,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
TOTAL DE VOTOS VÁLIDOS,950.0,63.93,050704,PERÚ,AYACUCHO,VICTOR FAJARDO,CANARIA
VOTOS EN BLANCO,387.0,26.04,050704,PERÚ,AYACUCHO,VICTOR FAJARDO,CANARIA
VOTOS NULOS,149.0,10.03,050704,PERÚ,AYACUCHO,VICTOR FAJARDO,CANARIA
TOTAL DE VOTOS EMITIDOS,1486.0,100.0,050704,PERÚ,AYACUCHO,VICTOR FAJARDO,CANARIA
TOTAL DE VOTOS VÁLIDOS,473.0,74.14,050706,PERÚ,AYACUCHO,VICTOR FAJARDO,CAYARA
VOTOS EN BLANCO,129.0,20.22,050706,PERÚ,AYACUCHO,VICTOR FAJARDO,CAYARA
VOTOS NULOS,36.0,5.64,050706,PERÚ,AYACUCHO,VICTOR FAJARDO,CAYARA
TOTAL DE VOTOS EMITIDOS,638.0,100.0,050706,PERÚ,AYACUCHO,VICTOR FAJARDO,CAYARA
TOTAL DE VOTOS VÁLIDOS,566.0,78.07,050707,PERÚ,AYACUCHO,VICTOR FAJARDO,COLCA
VOTOS EN BLANCO,131.0,18.07,050707,PERÚ,AYACUCHO,VICTOR FAJARDO,COLCA
VOTOS NULOS,28.0,3.86,050707,PERÚ,AYACUCHO,VICTOR FAJARDO,COLCA
TOTAL DE VOTOS EMITIDOS,725.0,100.0,050707,PERÚ,AYACUCHO,VICTOR FAJARDO,COLCA
TOTAL DE VOTOS VÁLIDOS,767.0,71.62,050708,PERÚ,AYACUCHO,VICTOR FAJARDO,HUALLA
VOTOS EN BLANCO,231.0,21.57,050708,PERÚ,AYACUCHO,VICTOR FAJARDO,HUALLA
VOTOS NULOS,73.0,6.82,050708,PERÚ,AYACUCHO,VICTOR FAJARDO,HUALLA
TOTAL DE VOTOS EMITIDOS,1071.0,100.0,050708,PERÚ,AYACUCHO,VICTOR FAJARDO,HUALLA
TOTAL DE VOTOS VÁLIDOS,465.0,76.99,050709,PERÚ,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
VOTOS EN BLANCO,121.0,20.03,050709,PERÚ,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
VOTOS NULOS,18.0,2.98,050709,PERÚ,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
TOTAL DE VOTOS EMITIDOS,604.0,100.0,050709,PERÚ,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
TOTAL DE VOTOS VÁLIDOS,917.0,78.71,050701,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCAPI
VOTOS EN BLANCO,196.0,16.82,050701,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCAPI
VOTOS NULOS,52.0,4.46,050701,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCAPI
